SessionID,Configuration Name,Observer,DeviceID,Edited,Session Start Time,Recorded Start Time,Session End Time,DateTime,Date,Time,Year,Month,Hour,Project Animals,Duration,Habitat Map,Grid Size,Image Size,Notes,Channel Type,Subject Type,Focal Name,Group Count,Frame Number,Interval Channel 1 Name,Interval Channel 1 Value,Space Use Grid X,Space Use Grid Y,Space Use Grid XY,Space Use Coordinate X,Space Use Coordinate Y,Space Use Coordinate XY,Question: Scent used and location sprayed?_36,Conditions,Cond.Locations1,Cond.Locations2
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:35,18/6/22,14:35:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,7,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:35,18/6/22,14:35:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,7,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:35,18/6/22,14:35:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,7,,,4,3,"4, 3",185,122,"185, 122",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:35,18/6/22,14:35:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,7,,,4,2,"4, 2",198,114,"198, 114",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:35,18/6/22,14:35:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,7,,,5,3,"5, 3",201,126,"201, 126",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:36,18/6/22,14:36:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,8,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:36,18/6/22,14:36:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,8,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:36,18/6/22,14:36:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,8,,,4,3,"4, 3",187,124,"187, 124",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:36,18/6/22,14:36:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,8,,,4,2,"4, 2",199,119,"199, 119",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:36,18/6/22,14:36:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,8,,,5,3,"5, 3",201,129,"201, 129",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:37,18/6/22,14:37:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,9,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:37,18/6/22,14:37:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,9,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:37,18/6/22,14:37:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,9,,,4,3,"4, 3",189,120,"189, 120",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:37,18/6/22,14:37:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,9,,,5,2,"5, 2",202,114,"202, 114",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:37,18/6/22,14:37:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,9,,,5,3,"5, 3",202,126,"202, 126",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:38,18/6/22,14:38:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,10,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:38,18/6/22,14:38:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,10,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:38,18/6/22,14:38:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,10,,,4,3,"4, 3",184,124,"184, 124",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:38,18/6/22,14:38:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,10,,,5,2,"5, 2",201,116,"201, 116",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:38,18/6/22,14:38:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,10,,,4,3,"4, 3",199,129,"199, 129",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:39,18/6/22,14:39:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,11,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:39,18/6/22,14:39:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,11,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:39,18/6/22,14:39:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,11,,,4,3,"4, 3",188,124,"188, 124",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:39,18/6/22,14:39:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,11,,,5,2,"5, 2",201,120,"201, 120",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:39,18/6/22,14:39:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,11,,,4,3,"4, 3",198,129,"198, 129",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:40,18/6/22,14:40:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,12,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:40,18/6/22,14:40:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,12,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:40,18/6/22,14:40:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,12,,,4,3,"4, 3",186,122,"186, 122",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:40,18/6/22,14:40:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,12,,,5,2,"5, 2",201,114,"201, 114",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:40,18/6/22,14:40:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,12,,,4,3,"4, 3",199,129,"199, 129",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:41,18/6/22,14:41:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,13,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:41,18/6/22,14:41:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,13,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:41,18/6/22,14:41:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,13,,,4,3,"4, 3",185,125,"185, 125",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:41,18/6/22,14:41:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,13,,,5,2,"5, 2",203,116,"203, 116",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:41,18/6/22,14:41:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,13,,,5,3,"5, 3",201,129,"201, 129",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:42,18/6/22,14:42:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,14,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:42,18/6/22,14:42:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,14,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:42,18/6/22,14:42:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,14,,,4,3,"4, 3",188,123,"188, 123",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:42,18/6/22,14:42:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,14,,,5,2,"5, 2",202,117,"202, 117",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:42,18/6/22,14:42:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,14,,,5,3,"5, 3",202,127,"202, 127",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:43,18/6/22,14:43:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,15,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:43,18/6/22,14:43:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,15,Red Dhole,Sleep,,,,,,,Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:43,18/6/22,14:43:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,15,,,4,3,"4, 3",189,120,"189, 120",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:43,18/6/22,14:43:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,15,,,5,2,"5, 2",201,119,"201, 119",Baseline,Baseline,,
475,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:28,18/6/22 14:28,18/6/22 14:43,18/6/22 14:43,18/6/22,14:43:05,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,15,,,4,3,"4, 3",196,131,"196, 131",Baseline,Baseline,,
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:54,18/6/22,14:54:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,1,1,Red Dhole,Investigation of scent,,,,,,,Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:54,18/6/22,14:54:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,1,Red Dhole,Locomotion,,,,,,,Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:54,18/6/22,14:54:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,1,Red Dhole,OOS,,,,,,,Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:54,18/6/22,14:54:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,1,,,4,3,"4, 3",164,169,"164, 169",Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:54,18/6/22,14:54:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,1,,,4,3,"4, 3",189,168,"189, 168",Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:54,18/6/22,14:54:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,1,,,5,4,"5, 4",230,235,"230, 235",Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:55,18/6/22,14:55:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,2,Red Dhole,OOS,,,,,,,Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:55,18/6/22,14:55:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,1,2,Red Dhole,Locomotion,,,,,,,Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:55,18/6/22,14:55:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,2,Red Dhole,Resting/Vigilance,,,,,,,Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:55,18/6/22,14:55:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,2,,,4,3,"4, 3",186,130,"186, 130",Chicken blood; D and C,CB,D,C
476,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,18/6/22 14:53,18/6/22 14:53,18/6/22 15:08,18/6/22 14:55,18/6/22,14:55:28,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,2,,,5,3,"5, 3",205,123,"205, 123",Chicken blood; D and C,CB,D,C
